id,resourceType,title,description,startDate,endDate,lat,lon,lat/lon,author,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) damaged,Train(s) destroyed,Home(s) damaged,Home(s) destroyed,Building(s) damaged,Building(s) destroyed,Ind Premises destroyed,Com Premises damaged,Com Premises destroyed,Bridge(s) damaged,Bridge(s) destroyed,Aircraft damaged,Aircraft destroyed,Motor Vehicle(s) damaged,Motor Vehicle(s) destroyed,Water vessel(s) damaged,Water vessel(s) destroyed,Business(es) damaged,Business(es) destroyed,Farm(s) damaged,Farm(s) destroyed,Crop(s) destroyed,Livestock destroyed,Government assistance,regions,subjects,url,resourceUrl
3415,Disaster Event,Epidemic - Listeria Outbreak,"In late December to early February 2013 an outbreak of listeria caused three deaths and infected 26 people across Australia. The first case was identified before Christmas.&nbsp; The symptoms of listeria include fever, headache, fatigue, aches and pains in most people. However, if a person is suffering from severe illness or a compromised immune system the effects can be fatal.  All reported cases were linked to a particular company&rsquo;s soft cheese. Acting Chief Health Officer found that the company&rsquo;s food processing, hygiene and monitoring practices were satisfactory and not the cause of outbreak. The company implemented a nationwide recall of all of its products and voluntarily introduced stricter product testing and quality control measures.  A coronial inquest into the deaths is expected and further information will be provided at a later date.",2012-12-25,2013-12-02,-33.84030151,151.2078094,"-33.84030151,151.2078094",,,,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,Queensland;New South Wales;Australian Capital Territory;Victoria;South Australia;Western Australia;Northern Territory;Tasmania,,http://www.emknowledge.gov.au/resource/?id=3415,
367,Disaster Event,Shipwreck - Antares,"The Antares was a steel barque that was wrecked near Nullawarre, Bay of Islands, west of Peterborough Victoria on November 1914. The wreck was found one month later in shallow water and one body was found. No remains were ever found of the other 24 onboard.",2014-01-11,2014-01-11,-38.57769394,142.6578064,"-38.57769394,142.6578064",,,,,25,,,,,,,,,,,,,,,,,,1,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=367,
4674,Disaster Event,Flood - Hughenden 1917,"On New Year&rsquo;s Day in 1917, Hughenden experienced what was reported as the greatest flood in 40 years. The Flinders River flooded the town&rsquo;s Chinese Garden, submerged the Hughenden Station Woolshed and caused several homes to be swept away.&nbsp;Five members of the one family drowned as floodwaters swept their home downstream. Four siblings from the family survived and were rescued the following day.",2017-01-01,2017-06-01,-20.82736778,144.2010498,"-20.82736778,144.2010498",,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=4674,
362,Disaster Event,Cyclone - Innisfail,"On 10 March 1918, Innisfail was hit by a cyclone. Damage was recorded in Cairns, Babinda, and on the Atherton Tableland. Coastal areas were affected by a storm surge at Mission Beach measuring 3.6 m, which swept hundreds of metres inland.  Of the 3500 residents in Innisfail, only 12 houses remained intact, all other homes were blown flat or unroofed by high winds. Thirty seven people died in Innisfail. There were unconfirmed reports of additional 40 - 60 deaths in surrounding areas.",2018-10-03,2018-10-03,-17.52427864,146.0322876,"-17.52427864,146.0322876",,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=362,
102,Disaster Event,Environmental - Drought 1918,"This drought occurred across most of Australia between 1918 and 1920 is considered to be one of the nation's major droughts.  New South Wales  The drought was particularly severe in the northern, western and central parts of the state. Bushfires and heatwaves were common. By February 1919 Sydney was on water restrictions. In October 1919 the government paid a &pound;1 million grant to farmers, due to low yields on wheat, reduction in butter production and sheep losses were approximately 10 million.  Tasmania  The orchards in the Derwent Valley were hard hit and in many areas water was carted by rail.  Queensland  By the end of 1918 the whole of the state was affected. Many rivers dried up. Darling Downs and surrounding areas were worst hit. The farming sector was severely impacted with reduced production in wheat, sugar and butter; and sheep losses totalled approximately 1.5 million.  Victoria  The drought impact was much less severe in Victoria than the other states.  South Australia  Lake Eyre and surrounding districts were affected the most. Some crops were a total failure resulting in a low wheat yield. Many sheep and cattle perished.  Western Australia  Sheep and cattle losses were high in the Fortescue area. Droughts affects were also significant in the Kimberley and around Murchison.  Northern Territory  The drought hit the whole of the Territory but conditions were worse in the central parts reaching disaster levels when the number of sheep fell by 85 per cent.",2018-01-01,2020-02-01,-28.13012886,137.2961426,"-28.13012886,137.2961426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northern Territory;Queensland;New South Wales;Australian Capital Territory;South Australia;Western Australia;Tasmania;Victoria,,http://www.emknowledge.gov.au/resource/?id=102,
287,Disaster Event,Transport - Hurstville Rail Accident,"On 3 August 1920, a serious train collision occurred at Hurstville, New South Wales. The incident was caused by a combination of factors including human negligence and problems with communication and signal equipment. As a result, four people were killed and 18 sustained various injuries.",2020-03-08,2020-03-08,-33.96678162,151.1014099,"-33.96678162,151.1014099",,,,18,4,,,1,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=287,
198,Disaster Event,Transport - Wokalup Train Crash,"On 6 November 1920 nine people were killed after a private mill train ran out of control down a steep gradient. The 32 wagon trail loaded with sleepers departed the Mornington Timber Mill en route for Wokalup 10 km away where it would then travel to Perth or Bunbury. The train was estimated to weigh 600 tonnes and only three wagons had vacuum brakes. The line to Wokalup was almost all downhill and shortly into the journey the train started to gather speed at an alarming rate. The train left the line on a sharp 'S' bend. Most of the 32 wagons were derailed with some lying on their side. Seven mill workers, the driver and fireman died.",2020-06-11,2020-06-11,-33.17391205,115.8625031,"-33.17391205,115.8625031",,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,Western Australia,,http://www.emknowledge.gov.au/resource/?id=198,
583,Disaster Event,Shipwreck - Southern Cross,The Southern Cross was a wooden two mast barquentine. It sailed from Melbourne to Hobart with a general cargo and a crew of 12 on 12 September 1920 but failed to arrive. On 22 September a large quantity of wreckage was found on the coast of King Island. Rescue and search efforts were unsuccessful. All were presumed lost.,2020-12-09,2020-12-09,-39.70718765,144.2285156,"-39.70718765,144.2285156",,,,,12,,,,,,,,,,,,,,,,,,1,,,,,,,,Tasmania,,http://www.emknowledge.gov.au/resource/?id=583,
199,Disaster Event,Industrial - Bellbird Colliery,"On 1 September 1923, an explosion occurred at the Bellbird Colliery and 21 miners were killed.  This incident introduced legislation, which resulted in the commencement of the NSW Mines Rescue Act (1925). The legislation established a platform for safety and conditions for the mining industry.",2023-01-09,2023-01-09,-32.84729004,151.3215637,"-32.84729004,151.3215637",,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,New South Wales,,http://www.emknowledge.gov.au/resource/?id=199,
86,Disaster Event,Shipwreck - Wyrallah,"On 8 April 1924 the Wyrallah, an iron twin screw steamship, collided with the SS Dilkerra and sank outside Port Phillip Heads having been nearly cut in half. Six people drowned. Nine people jumped to safety onto the Dilkerra.",2024-08-04,2024-08-04,-38.29640579,144.6350098,"-38.29640579,144.6350098",,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,Victoria,,http://www.emknowledge.gov.au/resource/?id=86,
194,Disaster Event,Epidemic - Bubonic Plague Sydney,"Between 1900 and 1925, there were 12 major plague outbreaks in 27 localities of Australia introduced by infected rats from overseas ships. According to Government health archives, there were 1371 reported cases of plague and 535 deaths. Sydney was most affected, but the disease also spread to Queensland with occasional cases found in Melbourne, Adelaide, Perth, Kalgoorlie and Fremantle.",1900-01-19,2025-01-01,-33.87497711,151.2158203,"-33.87497711,151.2158203",,,,1371,535,,,,,,,,,,,,,,,,,,,,,,,,,,Queensland;New South Wales;South Australia;Western Australia;Victoria,,http://www.emknowledge.gov.au/resource/?id=194,
528,Disaster Event,Transport - Traveston Train Derailment,"On 7 June, an obstruction under one of the trailing wheels of the leading bogie of the luggage van caused the van to derail. It was dragged along for 2.4 km before it struck the end of the 96 Mile Bridge.&nbsp;The train plunged over the side of the bridge, dragging two carriages with it.  There were 53 people injured and ten deaths recorded.",2025-07-06,2025-07-06,-26.32070923,152.7835388,"-26.32070923,152.7835388",,,,53,10,,,,,,,,,,,,,,,,,,,,,,,,,,Queensland,,http://www.emknowledge.gov.au/resource/?id=528,
3121,Disaster Event,Shipwreck - Lialeeta,"Records state that the Lialeeta was either a ketch or wooden two mast schooner that left Adelaide for Melbourne 11 April 1925 and disappeared, believed to have&nbsp;foundered in Bass Strait. Search efforts by sea and air were unsuccessful. Wreckage was found at Port MacDonnell and between the Glenelg River and Green Point near the South Australian and Victorian border. Either five or six lives were lost.",2025-11-04,2025-11-04,-38.10970688,140.7087708,"-38.10970688,140.7087708",,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,South Australia,,http://www.emknowledge.gov.au/resource/?id=3121,
